transaction_id,sender_id,receiver_id,amount,country,transaction_type,mode_of_payment,timestamp,is_high_risk_country,is_large_txn,is_suspicious
TXN_9070,CUST_3843,CUST_8164,4353.48,UK,payment,credit_card,2024-01-04 22:41:00,0,0,0
TXN_9071,CUST_2554,CUST_5672,2786.07,Singapore,payment,credit_card,2024-11-20 04:30:00,0,0,0
TXN_9072,CUST_1584,CUST_8471,1099.37,India,deposit,cash,2024-05-24 22:56:00,0,0,0
TXN_9073,CUST_1253,CUST_5259,1456.1,Nigeria,transfer,wire_transfer,2024-02-13 05:49:00,1,0,0
TXN_9074,CUST_1029,CUST_6097,924.07,USA,withdrawal,upi,2024-01-17 09:50:00,0,0,0
TXN_9075,CUST_3112,CUST_8549,2700.16,Singapore,transfer,credit_card,2024-01-29 16:18:00,0,0,0
TXN_9076,CUST_3274,CUST_7387,3066.69,Nigeria,payment,credit_card,2024-01-13 17:22:00,1,0,0
TXN_9077,CUST_2279,CUST_6577,2881.8,India,transfer,debit_card,2024-04-17 12:55:00,0,0,0
TXN_9078,CUST_4999,CUST_6977,2564.67,Nigeria,deposit,cash,2024-04-11 12:24:00,1,0,0
TXN_9079,CUST_4866,CUST_6415,457.58,USA,deposit,debit_card,2024-10-20 15:54:00,0,0,0
TXN_9080,CUST_4520,CUST_5846,824.89,USA,deposit,wire_transfer,2024-05-31 02:35:00,0,0,0
TXN_9081,CUST_4055,CUST_7539,1269.17,India,deposit,upi,2024-05-27 21:11:00,0,0,0
TXN_9082,CUST_3827,CUST_5805,803.32,UK,withdrawal,credit_card,2024-05-30 00:42:00,0,0,0
TXN_9083,CUST_2363,CUST_5079,2812.51,India,payment,cash,2024-04-05 08:36:00,0,0,0
TXN_9084,CUST_1734,CUST_8684,799.03,USA,transfer,credit_card,2024-07-25 07:32:00,0,0,0
TXN_9085,CUST_2628,CUST_6064,297.54,UK,transfer,upi,2024-08-25 03:00:00,0,0,0
TXN_9086,CUST_4309,CUST_7562,1018.46,Nigeria,payment,debit_card,2024-08-15 13:53:00,1,0,0
TXN_9087,CUST_4465,CUST_5852,7815.51,USA,transfer,debit_card,2024-05-04 13:58:00,0,0,0
TXN_9088,CUST_4883,CUST_8508,512.06,USA,payment,debit_card,2024-07-31 14:53:00,0,0,0
TXN_9089,CUST_1885,CUST_6418,1894.32,India,transfer,upi,2024-03-12 11:36:00,0,0,0
TXN_9090,CUST_4010,CUST_8101,1134.7,India,deposit,credit_card,2024-11-19 00:42:00,0,0,0
TXN_9091,CUST_1854,CUST_7452,147.35,UAE,deposit,wire_transfer,2024-05-27 02:27:00,1,0,0
TXN_9092,CUST_1837,CUST_5594,1338.38,UK,transfer,credit_card,2024-04-18 22:41:00,0,0,0
TXN_9093,CUST_3387,CUST_5425,2422.43,UAE,payment,upi,2024-11-25 04:46:00,1,0,0
TXN_9094,CUST_4083,CUST_5965,1439.89,Singapore,deposit,upi,2024-09-15 23:39:00,0,0,0
TXN_9095,CUST_3498,CUST_7298,4113.11,India,withdrawal,wire_transfer,2024-05-11 22:27:00,0,0,0
TXN_9096,CUST_3480,CUST_5390,681.99,UK,withdrawal,credit_card,2024-09-03 04:12:00,0,0,0
TXN_9097,CUST_1998,CUST_8352,180.39,UK,withdrawal,debit_card,2024-03-21 02:38:00,0,0,0
TXN_9098,CUST_2479,CUST_7006,5515.5,Nigeria,transfer,credit_card,2024-09-09 19:32:00,1,0,0
TXN_9099,CUST_3488,CUST_5692,950.26,Nigeria,deposit,crypto,2024-09-27 14:43:00,1,0,0
TXN_9100,CUST_4047,CUST_8728,1717.96,UAE,transfer,cash,2024-06-04 16:30:00,1,0,0
TXN_9101,CUST_1978,CUST_8106,3140.46,Singapore,transfer,wire_transfer,2024-11-27 20:07:00,0,0,0
TXN_9102,CUST_3685,CUST_7551,784.05,UAE,deposit,debit_card,2024-05-30 21:24:00,1,0,0
TXN_9103,CUST_2843,CUST_6639,2518.72,India,payment,credit_card,2024-08-13 19:07:00,0,0,0
TXN_9104,CUST_1388,CUST_6935,291.02,UAE,withdrawal,credit_card,2024-12-10 09:40:00,1,0,0
TXN_9105,CUST_1503,CUST_6020,688.63,Nigeria,withdrawal,debit_card,2024-01-30 23:18:00,1,0,0
TXN_9106,CUST_2768,CUST_5687,312.63,Nigeria,payment,upi,2024-09-18 13:06:00,1,0,0
TXN_9107,CUST_4395,CUST_7596,3334.46,India,deposit,upi,2024-11-27 14:39:00,0,0,0
TXN_9108,CUST_3353,CUST_6040,503.73,India,deposit,upi,2024-08-30 03:58:00,0,0,0
TXN_9109,CUST_2757,CUST_7256,2527.47,UAE,withdrawal,credit_card,2024-08-24 20:23:00,1,0,0
TXN_9110,CUST_2169,CUST_6582,5739.91,Singapore,withdrawal,upi,2024-02-05 05:28:00,0,0,0
TXN_9111,CUST_2537,CUST_5534,1500.59,Singapore,payment,credit_card,2024-07-09 11:39:00,0,0,0
TXN_9112,CUST_3631,CUST_6167,1553.18,Nigeria,payment,cash,2024-02-21 12:32:00,1,0,0
TXN_9113,CUST_1665,CUST_5892,1236.2,UAE,withdrawal,debit_card,2024-11-07 16:31:00,1,0,0
TXN_9114,CUST_2855,CUST_8567,788.72,Singapore,withdrawal,debit_card,2024-09-28 15:40:00,0,0,0
TXN_9115,CUST_1426,CUST_6203,1291.21,USA,withdrawal,cash,2024-10-10 05:00:00,0,0,0
TXN_9116,CUST_4331,CUST_7218,1846.67,USA,payment,debit_card,2024-01-03 16:53:00,0,0,0
TXN_9117,CUST_2907,CUST_6160,8536.19,Nigeria,transfer,debit_card,2024-04-23 15:55:00,1,1,1
TXN_9118,CUST_2101,CUST_5320,5553.66,India,deposit,debit_card,2024-04-19 01:29:00,0,0,0
TXN_9119,CUST_1137,CUST_6584,3963.22,Nigeria,deposit,credit_card,2024-05-07 08:32:00,1,0,0
TXN_9120,CUST_3371,CUST_6011,4398.8,Nigeria,withdrawal,debit_card,2024-10-31 07:35:00,1,0,0
TXN_9121,CUST_3202,CUST_8092,1261.66,UAE,deposit,upi,2024-02-13 05:13:00,1,0,0
TXN_9122,CUST_3405,CUST_6512,2142.64,USA,transfer,upi,2024-08-25 10:04:00,0,0,0
TXN_9123,CUST_2841,CUST_6978,4508.86,USA,deposit,debit_card,2024-09-18 01:13:00,0,0,0
TXN_9124,CUST_1495,CUST_8047,998.29,USA,payment,credit_card,2024-06-04 19:21:00,0,0,0
TXN_9125,CUST_3921,CUST_5003,6527.88,India,payment,cash,2024-03-09 03:46:00,0,0,0
TXN_9126,CUST_1799,CUST_7701,1074.98,UK,payment,crypto,2024-04-04 07:35:00,0,0,0
TXN_9127,CUST_2168,CUST_7245,1838.0,UK,withdrawal,debit_card,2024-04-01 03:20:00,0,0,0
TXN_9128,CUST_1529,CUST_6760,2474.4,India,deposit,credit_card,2024-07-07 21:45:00,0,0,0
TXN_9129,CUST_3805,CUST_7779,6015.29,UAE,transfer,debit_card,2024-06-03 17:30:00,1,0,0
TXN_9130,CUST_3982,CUST_5211,561.06,Singapore,transfer,wire_transfer,2024-01-08 18:23:00,0,0,0
TXN_9131,CUST_4496,CUST_5018,2741.87,Singapore,withdrawal,credit_card,2024-01-14 02:38:00,0,0,0
TXN_9132,CUST_1529,CUST_6460,1471.34,UAE,transfer,credit_card,2024-09-13 02:24:00,1,0,0
TXN_9133,CUST_2121,CUST_8143,625.47,UAE,withdrawal,wire_transfer,2024-09-04 02:53:00,1,0,0
TXN_9134,CUST_1866,CUST_5204,2997.64,Nigeria,withdrawal,debit_card,2024-10-10 11:02:00,1,0,0
TXN_9135,CUST_3406,CUST_8465,1606.92,Singapore,transfer,credit_card,2024-02-01 15:27:00,0,0,0
TXN_9136,CUST_4257,CUST_7755,2163.36,UAE,withdrawal,debit_card,2024-07-23 09:51:00,1,0,0
TXN_9137,CUST_1557,CUST_8457,779.88,USA,payment,wire_transfer,2024-10-14 12:11:00,0,0,0
TXN_9138,CUST_3152,CUST_6015,1312.76,USA,deposit,cash,2024-03-02 11:19:00,0,0,0
TXN_9139,CUST_1139,CUST_5951,1921.29,UAE,withdrawal,debit_card,2024-07-19 14:16:00,1,0,1
TXN_9140,CUST_3657,CUST_6917,1038.09,UK,transfer,credit_card,2024-06-24 04:31:00,0,0,0
TXN_9141,CUST_1426,CUST_7010,442.22,India,deposit,credit_card,2024-05-18 06:39:00,0,0,0
TXN_9142,CUST_2561,CUST_5056,6521.51,Singapore,deposit,upi,2024-02-28 20:31:00,0,0,0
TXN_9143,CUST_1204,CUST_7218,1432.7,USA,transfer,cash,2024-01-31 16:18:00,0,0,0
TXN_9144,CUST_1574,CUST_7647,2647.92,Singapore,payment,cash,2024-01-17 13:00:00,0,0,0
TXN_9145,CUST_3345,CUST_7390,1058.82,Singapore,payment,crypto,2024-04-15 11:54:00,0,0,0
TXN_9146,CUST_4761,CUST_5449,877.42,India,payment,credit_card,2024-07-31 03:46:00,0,0,0
TXN_9147,CUST_2211,CUST_8412,1045.68,Singapore,payment,credit_card,2024-02-15 19:32:00,0,0,0
TXN_9148,CUST_3513,CUST_7758,1052.54,Nigeria,transfer,upi,2024-02-23 03:41:00,1,0,0
TXN_9149,CUST_3358,CUST_6746,1571.32,Singapore,deposit,wire_transfer,2024-03-15 04:29:00,0,0,0
TXN_9150,CUST_1939,CUST_7862,1568.2,UAE,payment,wire_transfer,2024-08-28 10:20:00,1,0,0
TXN_9151,CUST_3008,CUST_5305,1374.94,USA,deposit,crypto,2024-08-27 06:23:00,0,0,0
TXN_9152,CUST_4315,CUST_8370,289.56,Nigeria,deposit,upi,2024-12-02 02:21:00,1,0,0
TXN_9153,CUST_2327,CUST_8290,1370.66,UK,transfer,upi,2024-04-19 23:05:00,0,0,0
TXN_9154,CUST_4561,CUST_7683,370.5,UK,transfer,credit_card,2024-02-02 03:35:00,0,0,0
TXN_9155,CUST_3638,CUST_7887,269.66,Nigeria,transfer,credit_card,2024-03-09 16:30:00,1,0,0
TXN_9156,CUST_4697,CUST_6431,5395.58,Singapore,withdrawal,credit_card,2024-12-05 20:32:00,0,0,0
TXN_9157,CUST_1827,CUST_6089,1857.49,India,deposit,upi,2024-02-01 13:13:00,0,0,0
TXN_9158,CUST_3183,CUST_8942,2154.62,Nigeria,payment,debit_card,2024-10-24 20:01:00,1,0,0
TXN_9159,CUST_3697,CUST_7659,1027.64,USA,withdrawal,wire_transfer,2024-01-21 13:27:00,0,0,0
TXN_9160,CUST_1263,CUST_6405,4793.37,USA,withdrawal,cash,2024-02-12 04:37:00,0,0,0
TXN_9161,CUST_4686,CUST_7855,2031.84,Singapore,deposit,wire_transfer,2024-08-05 12:14:00,0,0,0
TXN_9162,CUST_1469,CUST_7556,2932.15,UAE,payment,debit_card,2024-07-30 09:52:00,1,0,0
TXN_9163,CUST_2949,CUST_5841,919.51,UAE,payment,upi,2024-06-03 00:38:00,1,0,0
TXN_9164,CUST_1913,CUST_5362,6438.35,UAE,payment,cash,2024-01-09 10:41:00,1,0,0
TXN_9165,CUST_4049,CUST_5003,3434.73,Nigeria,transfer,wire_transfer,2024-01-22 03:37:00,1,0,0
TXN_9166,CUST_4382,CUST_5441,3847.59,India,payment,credit_card,2024-02-29 22:31:00,0,0,0
TXN_9167,CUST_4431,CUST_6112,377.95,UAE,withdrawal,debit_card,2024-10-08 11:06:00,1,0,0
TXN_9168,CUST_4371,CUST_8007,632.06,USA,transfer,upi,2024-08-09 07:30:00,0,0,0
TXN_9169,CUST_3628,CUST_7373,672.7,UK,deposit,cash,2024-01-24 16:29:00,0,0,0
TXN_9170,CUST_2418,CUST_6168,631.91,UAE,payment,wire_transfer,2024-11-24 18:30:00,1,0,0
TXN_9171,CUST_4679,CUST_5875,3867.68,USA,deposit,wire_transfer,2024-04-03 09:54:00,0,0,0
TXN_9172,CUST_3434,CUST_5840,64.81,India,deposit,wire_transfer,2024-01-18 23:43:00,0,0,0
TXN_9173,CUST_1284,CUST_5138,158.3,India,payment,wire_transfer,2024-05-25 21:36:00,0,0,0
TXN_9174,CUST_3194,CUST_7874,640.18,UAE,withdrawal,cash,2024-11-21 21:58:00,1,0,0
TXN_9175,CUST_3412,CUST_8930,445.97,UAE,payment,upi,2024-04-14 21:07:00,1,0,1
TXN_9176,CUST_3867,CUST_5974,527.57,Nigeria,transfer,debit_card,2024-01-02 01:27:00,1,0,0
TXN_9177,CUST_3321,CUST_5111,3198.41,Nigeria,payment,debit_card,2024-07-06 19:56:00,1,0,0
TXN_9178,CUST_2538,CUST_6833,1656.22,India,transfer,wire_transfer,2024-06-09 18:52:00,0,0,0
TXN_9179,CUST_2513,CUST_5402,11.57,India,deposit,wire_transfer,2024-10-29 01:37:00,0,0,0
TXN_9180,CUST_2344,CUST_5882,1121.86,Nigeria,payment,debit_card,2024-04-08 20:42:00,1,0,0
TXN_9181,CUST_2463,CUST_7920,1048.11,Singapore,withdrawal,wire_transfer,2024-01-31 23:33:00,0,0,0
TXN_9182,CUST_4554,CUST_8450,241.95,Nigeria,payment,debit_card,2024-09-17 23:36:00,1,0,0
TXN_9183,CUST_4950,CUST_6007,2254.9,USA,payment,crypto,2024-02-08 14:12:00,0,0,0
TXN_9184,CUST_4149,CUST_6681,2421.98,Singapore,transfer,credit_card,2024-08-16 13:09:00,0,0,0
TXN_9185,CUST_3581,CUST_8038,2552.32,Singapore,payment,crypto,2024-09-13 16:43:00,0,0,0
TXN_9186,CUST_1976,CUST_5721,2607.37,India,transfer,wire_transfer,2024-01-15 11:55:00,0,0,0
TXN_9187,CUST_1892,CUST_5094,0.11,UK,transfer,debit_card,2024-06-03 07:24:00,0,0,0
TXN_9188,CUST_1707,CUST_6340,6154.79,USA,transfer,credit_card,2024-09-26 15:35:00,0,0,0
TXN_9189,CUST_3547,CUST_7664,3366.26,India,withdrawal,upi,2024-06-17 16:56:00,0,0,0
TXN_9190,CUST_4615,CUST_6486,4686.43,India,transfer,debit_card,2024-07-02 02:06:00,0,0,0
TXN_9191,CUST_2274,CUST_5520,31.53,USA,payment,debit_card,2024-10-12 03:37:00,0,0,0
TXN_9192,CUST_1250,CUST_6041,5431.93,Nigeria,withdrawal,upi,2024-05-05 16:30:00,1,0,0
TXN_9193,CUST_4611,CUST_6685,3319.24,USA,payment,credit_card,2024-05-03 06:48:00,0,0,0
TXN_9194,CUST_4582,CUST_6434,3630.7,Singapore,deposit,upi,2024-06-09 08:38:00,0,0,0
TXN_9195,CUST_4271,CUST_6446,195.86,India,payment,credit_card,2024-07-27 20:37:00,0,0,0
TXN_9196,CUST_4974,CUST_8462,2684.77,India,deposit,credit_card,2024-11-15 19:53:00,0,0,0
TXN_9197,CUST_1087,CUST_6372,6433.59,USA,deposit,debit_card,2024-07-27 01:32:00,0,0,0
TXN_9198,CUST_3658,CUST_8046,2269.81,USA,withdrawal,upi,2024-06-02 06:47:00,0,0,0
TXN_9199,CUST_3259,CUST_8700,1690.55,Singapore,payment,upi,2024-12-12 04:52:00,0,0,0
TXN_9200,CUST_1889,CUST_8253,5823.87,Singapore,transfer,debit_card,2024-05-26 23:34:00,0,0,0
TXN_9201,CUST_2647,CUST_6991,1170.15,USA,withdrawal,upi,2024-08-22 13:40:00,0,0,0
TXN_9202,CUST_1057,CUST_8963,1829.05,UAE,transfer,upi,2024-10-06 00:29:00,1,0,0
TXN_9203,CUST_3413,CUST_7432,1293.82,UK,transfer,debit_card,2024-11-24 11:37:00,0,0,0
TXN_9204,CUST_3283,CUST_5270,5401.54,India,withdrawal,debit_card,2024-10-02 15:41:00,0,0,0
TXN_9205,CUST_2936,CUST_6793,158.27,Singapore,withdrawal,debit_card,2024-04-29 03:57:00,0,0,1
TXN_9206,CUST_2726,CUST_8011,1390.78,Singapore,transfer,cash,2024-07-26 02:25:00,0,0,0
TXN_9207,CUST_1599,CUST_6883,2322.8,India,payment,debit_card,2024-03-16 02:49:00,0,0,0
TXN_9208,CUST_3487,CUST_7647,3139.54,UAE,deposit,credit_card,2024-06-01 17:49:00,1,0,1
TXN_9209,CUST_2888,CUST_7578,1749.43,UK,withdrawal,cash,2024-05-04 23:54:00,0,0,0
TXN_9210,CUST_1275,CUST_8432,4791.98,UAE,withdrawal,upi,2024-06-07 05:37:00,1,0,0
TXN_9211,CUST_2374,CUST_7686,5694.33,USA,withdrawal,upi,2024-12-01 02:46:00,0,0,0
TXN_9212,CUST_1022,CUST_5337,132.96,Nigeria,withdrawal,credit_card,2024-08-23 05:48:00,1,0,0
TXN_9213,CUST_3571,CUST_8716,1029.57,India,transfer,credit_card,2024-11-09 22:22:00,0,0,0
TXN_9214,CUST_1912,CUST_5177,47.48,USA,payment,debit_card,2024-04-22 10:56:00,0,0,1
TXN_9215,CUST_3230,CUST_8786,799.21,Nigeria,deposit,credit_card,2024-02-11 05:05:00,1,0,0
TXN_9216,CUST_2208,CUST_7856,1539.49,Singapore,withdrawal,debit_card,2024-05-30 23:51:00,0,0,0
TXN_9217,CUST_4442,CUST_8844,4833.63,Nigeria,payment,debit_card,2024-09-06 22:11:00,1,0,0
TXN_9218,CUST_3085,CUST_6060,3748.82,Singapore,withdrawal,credit_card,2024-04-14 17:51:00,0,0,0
TXN_9219,CUST_1453,CUST_6412,272.78,UAE,payment,debit_card,2024-12-12 08:03:00,1,0,0
TXN_9220,CUST_2549,CUST_6573,195.29,UAE,withdrawal,upi,2024-03-16 13:05:00,1,0,0
TXN_9221,CUST_2777,CUST_8106,1779.63,Singapore,transfer,debit_card,2024-02-04 19:49:00,0,0,0
TXN_9222,CUST_4560,CUST_5343,1519.08,Nigeria,deposit,debit_card,2024-04-05 16:52:00,1,0,0
TXN_9223,CUST_4372,CUST_7758,619.52,India,withdrawal,cash,2024-10-01 07:29:00,0,0,0
TXN_9224,CUST_3231,CUST_7238,4594.26,UAE,withdrawal,debit_card,2024-11-07 06:02:00,1,0,0
TXN_9225,CUST_2921,CUST_7356,5244.66,Nigeria,transfer,wire_transfer,2024-04-20 17:22:00,1,0,0
TXN_9226,CUST_3856,CUST_7905,1030.38,USA,deposit,cash,2024-11-22 01:02:00,0,0,0
TXN_9227,CUST_2590,CUST_8801,4420.06,Singapore,payment,credit_card,2024-03-14 09:52:00,0,0,0
TXN_9228,CUST_4413,CUST_5423,968.85,India,payment,credit_card,2024-02-19 15:19:00,0,0,1
TXN_9229,CUST_2502,CUST_7827,2669.81,UK,deposit,credit_card,2024-06-10 18:54:00,0,0,0
TXN_9230,CUST_2411,CUST_8534,1292.31,Singapore,withdrawal,credit_card,2024-01-03 02:48:00,0,0,0
TXN_9231,CUST_1534,CUST_5758,261.55,USA,withdrawal,credit_card,2024-06-12 21:03:00,0,0,0
TXN_9232,CUST_2274,CUST_5934,5260.35,UAE,withdrawal,upi,2024-11-06 09:30:00,1,0,0
TXN_9233,CUST_2456,CUST_8753,1210.63,India,payment,wire_transfer,2024-02-28 04:47:00,0,0,0
TXN_9234,CUST_1270,CUST_5282,2652.18,USA,withdrawal,crypto,2024-08-11 09:47:00,0,0,0
TXN_9235,CUST_4080,CUST_8460,915.12,India,withdrawal,upi,2024-06-02 12:37:00,0,0,0
TXN_9236,CUST_2051,CUST_5515,38.12,India,transfer,upi,2024-02-04 00:25:00,0,0,0
TXN_9237,CUST_3840,CUST_8536,211.9,UAE,transfer,credit_card,2024-01-15 14:35:00,1,0,0
TXN_9238,CUST_4914,CUST_7790,1371.23,USA,payment,credit_card,2024-10-25 19:32:00,0,0,0
TXN_9239,CUST_3655,CUST_8783,2342.14,India,deposit,wire_transfer,2024-10-28 11:37:00,0,0,0
TXN_9240,CUST_2710,CUST_7191,815.14,UK,deposit,credit_card,2024-03-13 21:41:00,0,0,0
TXN_9241,CUST_1862,CUST_6935,2378.09,Nigeria,withdrawal,credit_card,2024-10-08 06:22:00,1,0,0
TXN_9242,CUST_3168,CUST_5943,2398.87,Singapore,withdrawal,upi,2024-01-03 23:18:00,0,0,0
TXN_9243,CUST_4232,CUST_5879,2434.36,UAE,deposit,debit_card,2024-07-16 23:45:00,1,0,0
TXN_9244,CUST_4804,CUST_5092,1356.6,UK,payment,wire_transfer,2024-09-21 00:05:00,0,0,0
TXN_9245,CUST_2461,CUST_6896,4927.53,UK,payment,debit_card,2024-03-18 16:10:00,0,0,0
TXN_9246,CUST_4942,CUST_7442,1343.54,UAE,transfer,debit_card,2024-03-26 22:29:00,1,0,0
TXN_9247,CUST_1680,CUST_8579,1196.64,Nigeria,deposit,debit_card,2024-03-27 02:12:00,1,0,0
TXN_9248,CUST_2071,CUST_7384,444.74,Nigeria,transfer,cash,2024-05-27 21:30:00,1,0,1
TXN_9249,CUST_3781,CUST_8303,735.34,UK,transfer,wire_transfer,2024-02-22 19:01:00,0,0,0
TXN_9250,CUST_2091,CUST_7782,86.51,USA,deposit,debit_card,2024-10-14 06:40:00,0,0,0
TXN_9251,CUST_3194,CUST_6245,2007.71,Singapore,deposit,upi,2024-05-23 20:15:00,0,0,0
TXN_9252,CUST_4240,CUST_8572,571.46,Nigeria,deposit,debit_card,2024-04-29 15:05:00,1,0,0
TXN_9253,CUST_1483,CUST_7578,725.26,USA,payment,credit_card,2024-09-27 11:53:00,0,0,0
TXN_9254,CUST_2554,CUST_7941,2946.45,India,payment,credit_card,2024-03-14 21:40:00,0,0,0
TXN_9255,CUST_1349,CUST_6106,792.68,UAE,withdrawal,debit_card,2024-10-13 02:07:00,1,0,0
TXN_9256,CUST_4857,CUST_8138,554.66,UAE,withdrawal,upi,2024-05-08 00:17:00,1,0,0
TXN_9257,CUST_4784,CUST_8896,370.39,Nigeria,withdrawal,cash,2024-09-20 17:50:00,1,0,0
TXN_9258,CUST_1851,CUST_6809,2982.05,UAE,transfer,upi,2024-10-16 01:50:00,1,0,0
TXN_9259,CUST_3615,CUST_8526,277.85,Nigeria,withdrawal,credit_card,2024-08-13 19:27:00,1,0,0
TXN_9260,CUST_1108,CUST_5988,1209.37,Singapore,withdrawal,debit_card,2024-07-22 15:18:00,0,0,0
TXN_9261,CUST_1208,CUST_7927,1414.21,UK,deposit,crypto,2024-12-11 01:35:00,0,0,0
TXN_9262,CUST_1474,CUST_8346,2325.6,Singapore,transfer,upi,2024-10-12 03:23:00,0,0,0
TXN_9263,CUST_4898,CUST_5780,2006.33,Singapore,withdrawal,wire_transfer,2024-09-06 01:28:00,0,0,0
TXN_9264,CUST_1343,CUST_7090,3329.06,Nigeria,withdrawal,cash,2024-09-20 08:46:00,1,0,0
TXN_9265,CUST_2812,CUST_5968,91.57,Singapore,deposit,wire_transfer,2024-12-08 00:03:00,0,0,0
TXN_9266,CUST_1150,CUST_6603,703.21,Singapore,transfer,debit_card,2024-09-06 06:53:00,0,0,0
TXN_9267,CUST_2886,CUST_8970,657.38,Singapore,deposit,debit_card,2024-08-19 01:13:00,0,0,0
TXN_9268,CUST_4828,CUST_8844,315.69,Nigeria,payment,cash,2024-09-02 17:29:00,1,0,0
TXN_9269,CUST_2268,CUST_5943,682.67,Singapore,transfer,crypto,2024-04-21 01:18:00,0,0,0
TXN_9270,CUST_4557,CUST_8382,741.45,USA,transfer,upi,2024-11-08 18:53:00,0,0,0
TXN_9271,CUST_2404,CUST_5834,1475.81,Nigeria,transfer,credit_card,2024-04-04 12:20:00,1,0,0
TXN_9272,CUST_1870,CUST_6000,2179.53,Singapore,deposit,debit_card,2024-04-13 08:54:00,0,0,0
TXN_9273,CUST_1013,CUST_5366,959.62,UAE,withdrawal,credit_card,2024-11-26 10:05:00,1,0,0
TXN_9274,CUST_3134,CUST_7651,2542.15,Singapore,deposit,wire_transfer,2024-03-15 10:43:00,0,0,0
TXN_9275,CUST_4980,CUST_5220,819.44,USA,withdrawal,credit_card,2024-07-27 23:03:00,0,0,0
TXN_9276,CUST_1097,CUST_7318,685.78,Nigeria,withdrawal,upi,2024-03-08 11:27:00,1,0,0
TXN_9277,CUST_3938,CUST_8910,1558.23,USA,transfer,upi,2024-06-04 08:46:00,0,0,0
TXN_9278,CUST_4205,CUST_7426,48.0,UK,transfer,upi,2024-11-29 12:15:00,0,0,0
TXN_9279,CUST_3172,CUST_5825,166.3,Nigeria,withdrawal,wire_transfer,2024-05-17 16:19:00,1,0,0
TXN_9280,CUST_1247,CUST_7801,1082.47,India,transfer,wire_transfer,2024-08-29 11:19:00,0,0,0
TXN_9281,CUST_1906,CUST_6343,5726.35,Nigeria,deposit,wire_transfer,2024-05-29 02:19:00,1,0,0
TXN_9282,CUST_3726,CUST_8397,2556.76,Singapore,deposit,wire_transfer,2024-09-23 01:09:00,0,0,0
TXN_9283,CUST_1371,CUST_5891,184.51,USA,deposit,cash,2024-01-19 20:36:00,0,0,0
TXN_9284,CUST_2034,CUST_7805,3745.74,UAE,payment,upi,2024-05-21 13:43:00,1,0,0
TXN_9285,CUST_1911,CUST_6905,2635.78,India,payment,debit_card,2024-04-29 12:22:00,0,0,0
TXN_9286,CUST_2222,CUST_6190,1888.08,India,withdrawal,wire_transfer,2024-04-07 12:43:00,0,0,0
TXN_9287,CUST_1751,CUST_5490,3432.85,India,deposit,cash,2024-04-30 07:47:00,0,0,0
TXN_9288,CUST_4090,CUST_7859,1035.4,UK,withdrawal,credit_card,2024-11-09 11:22:00,0,0,0
TXN_9289,CUST_2311,CUST_5931,500.78,UAE,transfer,debit_card,2024-12-07 04:06:00,1,0,0
TXN_9290,CUST_4189,CUST_8189,1434.98,Singapore,deposit,cash,2024-05-08 02:00:00,0,0,0
TXN_9291,CUST_1631,CUST_6588,1591.87,Singapore,deposit,upi,2024-01-06 00:05:00,0,0,0
TXN_9292,CUST_3141,CUST_8344,1545.79,UAE,payment,credit_card,2024-02-27 21:10:00,1,0,0
TXN_9293,CUST_3295,CUST_7060,1665.16,USA,withdrawal,crypto,2024-07-30 03:51:00,0,0,0
TXN_9294,CUST_3985,CUST_8385,5940.32,Singapore,payment,cash,2024-07-03 00:35:00,0,0,0
TXN_9295,CUST_1059,CUST_5402,4650.59,India,payment,wire_transfer,2024-05-03 23:28:00,0,0,0
TXN_9296,CUST_4642,CUST_8635,4170.39,Nigeria,withdrawal,wire_transfer,2024-04-13 19:12:00,1,0,0
TXN_9297,CUST_4007,CUST_5802,3233.09,India,deposit,credit_card,2024-03-17 22:27:00,0,0,0
TXN_9298,CUST_2741,CUST_5423,5744.49,USA,transfer,debit_card,2024-10-13 16:11:00,0,0,0
TXN_9299,CUST_1956,CUST_7674,207.38,UK,transfer,debit_card,2024-02-28 22:24:00,0,0,0
TXN_9300,CUST_1570,CUST_8671,616.1,India,transfer,cash,2024-08-27 20:36:00,0,0,0
TXN_9301,CUST_2431,CUST_5217,1366.62,UAE,deposit,upi,2024-01-02 16:42:00,1,0,0
TXN_9302,CUST_2812,CUST_7336,3748.56,Singapore,withdrawal,wire_transfer,2024-06-10 05:37:00,0,0,0
TXN_9303,CUST_3297,CUST_7100,1407.06,India,transfer,cash,2024-07-03 21:22:00,0,0,0
TXN_9304,CUST_1410,CUST_8844,2756.93,USA,transfer,upi,2024-11-10 16:12:00,0,0,0
TXN_9305,CUST_4612,CUST_8377,299.23,USA,payment,wire_transfer,2024-08-18 11:05:00,0,0,1
TXN_9306,CUST_2258,CUST_7046,581.81,India,deposit,credit_card,2024-07-05 11:57:00,0,0,0
TXN_9307,CUST_3122,CUST_6897,2631.87,UK,deposit,upi,2024-01-29 05:25:00,0,0,0
TXN_9308,CUST_4855,CUST_6641,360.01,Singapore,withdrawal,credit_card,2024-02-11 17:42:00,0,0,0
TXN_9309,CUST_3588,CUST_8146,865.74,Singapore,transfer,wire_transfer,2024-05-24 21:28:00,0,0,0
TXN_9310,CUST_1056,CUST_6263,615.41,Nigeria,payment,upi,2024-09-08 02:01:00,1,0,0
TXN_9311,CUST_3552,CUST_7833,861.14,Singapore,deposit,debit_card,2024-08-21 10:14:00,0,0,0
